COU;country;IND;indicator;year;year_of_labour_market_entry;unit_code;unit;PowerCode_Code;PowerCode;value
CHE;Switzerland;PEN12C;Net pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;6.3
CHE;Switzerland;PEN13A;Net pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;12
CHE;Switzerland;PEN13B;Net pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;9.7
CHE;Switzerland;PEN13C;Net pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;7
CHE;Switzerland;PEN6A;Tax treatment of pensions and pensioners, Worker at average earnings, men;2018;2018;PC;Percentage;0;Units;25.7
CHE;Switzerland;PEN6B;Tax treatment of pensions and pensioners, Pensioner (at gross replacement rate of average earnings), men;2018;2018;PC;Percentage;0;Units;22.4
CHE;Switzerland;PEN6C;Tax treatment of pensions and pensioners, Pensioner (at income equal to average earnings), men;2018;2018;PC;Percentage;0;Units;21.7
CHE;Switzerland;PEN15A;Life expectancy at birth, Men;2018;2018;YR;Years;0;Units;81.6
CHE;Switzerland;PEN15B;Life expectancy at birth, Women;2018;2018;YR;Years;0;Units;85.4
CHE;Switzerland;PEN17A;Employment rate of older workers, 55-59;2018;2018;PC;Percentage;0;Units;81.9
CHE;Switzerland;PEN17B;Employment rate of older workers, 60-64;2018;2018;PC;Percentage;0;Units;61.3
CHE;Switzerland;PEN17C;Employment rate of older workers, 65-69;2018;2018;PC;Percentage;0;Units;22.9
CHE;Switzerland;PEN19A;Effective labour market exit age, men;2018;2018;YR;Years;0;Units;66.4
CHE;Switzerland;PEN19B;Effective labour market exit age, women;2018;2018;YR;Years;0;Units;65
CHE;Switzerland;PEN20A;Expected years in retirement, men;2018;2018;YR;Years;0;Units;18.8
CHE;Switzerland;PEN20B;Expected years in retirement, women;2018;2018;YR;Years;0;Units;22.6
CHE;Switzerland;PEN23A;Average worker earnings, national currency;2018;2018;;;0;Units;90908
CHE;Switzerland;PEN23B;Average worker earnings, USD market exchange rate;2018;2018;USD;US Dollar;0;Units;92964.1
TUR;Turkey;PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;51
TUR;Turkey;PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;48
TUR;Turkey;PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;62
TUR;Turkey;PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;60
TUR;Turkey;PEN3A;Gross pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;67.4
TUR;Turkey;PEN3B;Gross pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;67.4
TUR;Turkey;PEN3C;Gross pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;67.4
TUR;Turkey;PEN4A;Gross pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;64.3
TUR;Turkey;PEN4B;Gross pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;64.3
TUR;Turkey;PEN4C;Gross pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;64.3
TUR;Turkey;PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;67.4
TUR;Turkey;PEN7A;Net pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;86.2
TUR;Turkey;PEN7B;Net pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;93.8
TUR;Turkey;PEN7C;Net pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;98.7
TUR;Turkey;PEN8A;Net pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;82.3
TUR;Turkey;PEN8B;Net pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;89.6
TUR;Turkey;PEN8C;Net pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;94.2
TUR;Turkey;PEN9A;Net pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;86.2
TUR;Turkey;PEN9B;Net pension replacement rate, Mandatory and Voluntary, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;93.8
TUR;Turkey;PEN9C;Net pension replacement rate, Mandatory and Voluntary, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;98.7
TUR;Turkey;PEN10A;Gross pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;13
TUR;Turkey;PEN10B;Gross pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;13
TUR;Turkey;PEN10C;Gross pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;13
TUR;Turkey;PEN11A;Gross pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;14.2
TUR;Turkey;PEN11C;Gross pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;14.2
TUR;Turkey;PEN11B;Gross pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;14.2
TUR;Turkey;PEN12A;Net pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;16.6
TUR;Turkey;PEN12B;Net pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;18.1
TUR;Turkey;PEN12C;Net pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;19
TUR;Turkey;PEN13A;Net pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;18.2
TUR;Turkey;PEN13B;Net pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;19.8
TUR;Turkey;PEN13C;Net pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;20.8
TUR;Turkey;PEN6A;Tax treatment of pensions and pensioners, Worker at average earnings, men;2018;2018;PC;Percentage;0;Units;28.2
TUR;Turkey;PEN6B;Tax treatment of pensions and pensioners, Pensioner (at gross replacement rate of average earnings), men;2018;2018;PC;Percentage;0;Units;0
TUR;Turkey;PEN6C;Tax treatment of pensions and pensioners, Pensioner (at income equal to average earnings), men;2018;2018;PC;Percentage;0;Units;0
TUR;Turkey;PEN15A;Life expectancy at birth, Men;2018;2018;YR;Years;0;Units;74.3
TUR;Turkey;PEN15B;Life expectancy at birth, Women;2018;2018;YR;Years;0;Units;80.2
TUR;Turkey;PEN17A;Employment rate of older workers, 55-59;2018;2018;PC;Percentage;0;Units;39.6
TUR;Turkey;PEN17B;Employment rate of older workers, 60-64;2018;2018;PC;Percentage;0;Units;30.1
TUR;Turkey;PEN17C;Employment rate of older workers, 65-69;2018;2018;PC;Percentage;0;Units;20
TUR;Turkey;PEN19A;Effective labour market exit age, men;2018;2018;YR;Years;0;Units;66.3
TUR;Turkey;PEN19B;Effective labour market exit age, women;2018;2018;YR;Years;0;Units;64.9
TUR;Turkey;PEN20A;Expected years in retirement, men;2018;2018;YR;Years;0;Units;15.3
TUR;Turkey;PEN20B;Expected years in retirement, women;2018;2018;YR;Years;0;Units;19.8
TUR;Turkey;PEN23A;Average worker earnings, national currency;2018;2018;;;0;Units;46921
TUR;Turkey;PEN23B;Average worker earnings, USD market exchange rate;2018;2018;USD;US Dollar;0;Units;9717.8
GBR;United Kingdom;PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;65
GBR;United Kingdom;PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;62.7
GBR;United Kingdom;PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;68
GBR;United Kingdom;PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;68
GBR;United Kingdom;PEN3A;Gross pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;43.5
GBR;United Kingdom;PEN3B;Gross pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;21.7
GBR;United Kingdom;PEN3C;Gross pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;14.5
GBR;United Kingdom;PEN4A;Gross pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;43.5
GBR;United Kingdom;PEN4B;Gross pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;21.7
GBR;United Kingdom;PEN4C;Gross pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;14.5
GBR;United Kingdom;PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;72.6
GBR;United Kingdom;PEN7A;Net pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;51
GBR;United Kingdom;PEN7B;Net pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;28.4
GBR;United Kingdom;PEN7C;Net pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;20.2
GBR;United Kingdom;PEN8A;Net pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;51
GBR;United Kingdom;PEN8B;Net pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;28.4
GBR;United Kingdom;PEN8C;Net pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;20.2
GBR;United Kingdom;PEN9A;Net pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;82.3
GBR;United Kingdom;PEN9B;Net pension replacement rate, Mandatory and Voluntary, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;61
GBR;United Kingdom;PEN9C;Net pension replacement rate, Mandatory and Voluntary, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;47.4
GBR;United Kingdom;PEN10A;Gross pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;8.2
GBR;United Kingdom;PEN10B;Gross pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;4.1
GBR;United Kingdom;PEN10C;Gross pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;2.7
GBR;United Kingdom;PEN11A;Gross pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;9.2
GBR;United Kingdom;PEN11C;Gross pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;3.1
GBR;United Kingdom;PEN11B;Gross pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;4.6
GBR;United Kingdom;PEN12A;Net pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;9.7
GBR;United Kingdom;PEN12B;Net pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;5.4
GBR;United Kingdom;PEN12C;Net pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;3.8
GBR;United Kingdom;PEN13A;Net pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;10.8
GBR;United Kingdom;PEN13B;Net pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;6
GBR;United Kingdom;PEN13C;Net pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;4.3
GBR;United Kingdom;PEN6A;Tax treatment of pensions and pensioners, Worker at average earnings, men;2018;2018;PC;Percentage;0;Units;23.4
GBR;United Kingdom;PEN6B;Tax treatment of pensions and pensioners, Pensioner (at gross replacement rate of average earnings), men;2018;2018;PC;Percentage;0;Units;0
GBR;United Kingdom;PEN6C;Tax treatment of pensions and pensioners, Pensioner (at income equal to average earnings), men;2018;2018;PC;Percentage;0;Units;14
GBR;United Kingdom;PEN15A;Life expectancy at birth, Men;2018;2018;YR;Years;0;Units;79.4
GBR;United Kingdom;PEN15B;Life expectancy at birth, Women;2018;2018;YR;Years;0;Units;82.9
GBR;United Kingdom;PEN17A;Employment rate of older workers, 55-59;2018;2018;PC;Percentage;0;Units;74.4
GBR;United Kingdom;PEN17B;Employment rate of older workers, 60-64;2018;2018;PC;Percentage;0;Units;54.2
GBR;United Kingdom;PEN17C;Employment rate of older workers, 65-69;2018;2018;PC;Percentage;0;Units;21.3
GBR;United Kingdom;PEN19A;Effective labour market exit age, men;2018;2018;YR;Years;0;Units;64.7
GBR;United Kingdom;PEN19B;Effective labour market exit age, women;2018;2018;YR;Years;0;Units;63.6
GBR;United Kingdom;PEN20A;Expected years in retirement, men;2018;2018;YR;Years;0;Units;18.9
GBR;United Kingdom;PEN20B;Expected years in retirement, women;2018;2018;YR;Years;0;Units;22.2
GBR;United Kingdom;PEN23A;Average worker earnings, national currency;2018;2018;;;0;Units;39328.4
GBR;United Kingdom;PEN23B;Average worker earnings, USD market exchange rate;2018;2018;USD;US Dollar;0;Units;52467.1
USA;United States;PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;66
USA;United States;PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;66
USA;United States;PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;67
USA;United States;PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;67
USA;United States;PEN3A;Gross pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;50.1
USA;United States;PEN3B;Gross pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;39.4
USA;United States;PEN3C;Gross pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;33.1
USA;United States;PEN4A;Gross pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;50.1
USA;United States;PEN4B;Gross pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;39.4
USA;United States;PEN4C;Gross pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;33.1
USA;United States;PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;81
USA;United States;PEN7A;Net pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;61.2
USA;United States;PEN7B;Net pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;49.4
USA;United States;PEN7C;Net pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;42.7
USA;United States;PEN8A;Net pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;61.2
USA;United States;PEN8B;Net pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;49.4
USA;United States;PEN8C;Net pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;42.7
USA;United States;PEN9A;Net pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;94.1
USA;United States;PEN9B;Net pension replacement rate, Mandatory and Voluntary, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;83.7
USA;United States;PEN9C;Net pension replacement rate, Mandatory and Voluntary, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;79
USA;United States;PEN10A;Gross pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;8.4
USA;United States;PEN10B;Gross pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;6.7
USA;United States;PEN10C;Gross pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;5.5
USA;United States;PEN11A;Gross pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;8.9
USA;United States;PEN11C;Gross pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;5.8
USA;United States;PEN11B;Gross pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;7.1
USA;United States;PEN12A;Net pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;10.4
USA;United States;PEN12B;Net pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;8.4
USA;United States;PEN12C;Net pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;7.2
USA;United States;PEN13A;Net pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;11
USA;United States;PEN13B;Net pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;8.9
USA;United States;PEN13C;Net pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;7.6
USA;United States;PEN6A;Tax treatment of pensions and pensioners, Worker at average earnings, men;2018;2018;PC;Percentage;0;Units;23.8
USA;United States;PEN6B;Tax treatment of pensions and pensioners, Pensioner (at gross replacement rate of average earnings), men;2018;2018;PC;Percentage;0;Units;4.3
USA;United States;PEN6C;Tax treatment of pensions and pensioners, Pensioner (at income equal to average earnings), men;2018;2018;PC;Percentage;0;Units;9.8
USA;United States;PEN15A;Life expectancy at birth, Men;2018;2018;YR;Years;0;Units;76.3
USA;United States;PEN15B;Life expectancy at birth, Women;2018;2018;YR;Years;0;Units;81.3
USA;United States;PEN17A;Employment rate of older workers, 55-59;2018;2018;PC;Percentage;0;Units;70.2
USA;United States;PEN17B;Employment rate of older workers, 60-64;2018;2018;PC;Percentage;0;Units;55.5
USA;United States;PEN17C;Employment rate of older workers, 65-69;2018;2018;PC;Percentage;0;Units;31.9
USA;United States;PEN19A;Effective labour market exit age, men;2018;2018;YR;Years;0;Units;67.9
USA;United States;PEN19B;Effective labour market exit age, women;2018;2018;YR;Years;0;Units;66.5
USA;United States;PEN20A;Expected years in retirement, men;2018;2018;YR;Years;0;Units;16.4
USA;United States;PEN20B;Expected years in retirement, women;2018;2018;YR;Years;0;Units;19.8
USA;United States;PEN23A;Average worker earnings, national currency;2018;2018;;;0;Units;54951.3
USA;United States;PEN23B;Average worker earnings, USD market exchange rate;2018;2018;USD;US Dollar;0;Units;54951.3
ARG;Argentina;PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;65
ARG;Argentina;PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;60
ARG;Argentina;PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;65
ARG;Argentina;PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;60
ARG;Argentina;PEN3A;Gross pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;83.7
ARG;Argentina;PEN3B;Gross pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;71.2
ARG;Argentina;PEN3C;Gross pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;67.1
ARG;Argentina;PEN4A;Gross pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;76.9
ARG;Argentina;PEN4B;Gross pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;64.4
ARG;Argentina;PEN4C;Gross pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;60.3
ARG;Argentina;PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;83.7
ARG;Argentina;PEN7A;Net pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;102.8
ARG;Argentina;PEN7B;Net pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;92.8
ARG;Argentina;PEN7C;Net pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;88.8
ARG;Argentina;PEN8A;Net pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;95.5
ARG;Argentina;PEN8B;Net pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;85.2
ARG;Argentina;PEN8C;Net pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;81.4
ARG;Argentina;PEN9A;Net pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;102.8
ARG;Argentina;PEN9B;Net pension replacement rate, Mandatory and Voluntary, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;92.8
ARG;Argentina;PEN9C;Net pension replacement rate, Mandatory and Voluntary, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;88.8
ARG;Argentina;PEN10A;Gross pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;13.8
ARG;Argentina;PEN10B;Gross pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;11.7
ARG;Argentina;PEN10C;Gross pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;11
ARG;Argentina;PEN11A;Gross pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;16.1
ARG;Argentina;PEN11C;Gross pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;12.6
ARG;Argentina;PEN11B;Gross pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;13.5
ARG;Argentina;PEN12A;Net pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;16.9
ARG;Argentina;PEN12B;Net pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;15.2
ARG;Argentina;PEN12C;Net pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;14.6
ARG;Argentina;PEN13A;Net pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;20
ARG;Argentina;PEN13B;Net pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;17.9
ARG;Argentina;PEN13C;Net pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;17.1
ARG;Argentina;PEN15A;Life expectancy at birth, Men;2018;2018;YR;Years;0;Units;73
ARG;Argentina;PEN15B;Life expectancy at birth, Women;2018;2018;YR;Years;0;Units;79.8
ARG;Argentina;PEN17A;Employment rate of older workers, 55-59;2018;2018;PC;Percentage;0;Units;68.3
ARG;Argentina;PEN17B;Employment rate of older workers, 60-64;2018;2018;PC;Percentage;0;Units;52
ARG;Argentina;PEN17C;Employment rate of older workers, 65-69;2018;2018;PC;Percentage;0;Units;15.3
ARG;Argentina;PEN23A;Average worker earnings, national currency;2018;2018;;;0;Units;550000
ARG;Argentina;PEN23B;Average worker earnings, USD market exchange rate;2018;2018;USD;US Dollar;0;Units;19576.4
BRA;Brazil;PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;57
BRA;Brazil;PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;52
BRA;Brazil;PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;57
BRA;Brazil;PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;52
BRA;Brazil;PEN3A;Gross pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;92.1
BRA;Brazil;PEN3B;Gross pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;58.9
BRA;Brazil;PEN3C;Gross pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;58.9
BRA;Brazil;PEN4A;Gross pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;92.1
BRA;Brazil;PEN4B;Gross pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;46.1
BRA;Brazil;PEN4C;Gross pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;46
BRA;Brazil;PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;92.1
BRA;Brazil;PEN7A;Net pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;100.1
BRA;Brazil;PEN7B;Net pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;64.8
BRA;Brazil;PEN7C;Net pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;64.8
BRA;Brazil;PEN8A;Net pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;100.1
BRA;Brazil;PEN8B;Net pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;50.6
BRA;Brazil;PEN8C;Net pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;50.5
BRA;Brazil;PEN9A;Net pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;100.1
BRA;Brazil;PEN9B;Net pension replacement rate, Mandatory and Voluntary, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;64.8
BRA;Brazil;PEN9C;Net pension replacement rate, Mandatory and Voluntary, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;64.8
BRA;Brazil;PEN10A;Gross pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;23
BRA;Brazil;PEN10B;Gross pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;14.7
BRA;Brazil;PEN10C;Gross pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;14.7
BRA;Brazil;PEN11A;Gross pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;28.6
BRA;Brazil;PEN11C;Gross pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;14.3
BRA;Brazil;PEN11B;Gross pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;14.3
BRA;Brazil;PEN12A;Net pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;25
BRA;Brazil;PEN12B;Net pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;16.2
BRA;Brazil;PEN12C;Net pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;16.2
BRA;Brazil;PEN13A;Net pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;31
BRA;Brazil;PEN13B;Net pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;15.7
BRA;Brazil;PEN13C;Net pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;15.7
BRA;Brazil;PEN15A;Life expectancy at birth, Men;2018;2018;YR;Years;0;Units;71.9
BRA;Brazil;PEN15B;Life expectancy at birth, Women;2018;2018;YR;Years;0;Units;79.3
BRA;Brazil;PEN17A;Employment rate of older workers, 55-59;2018;2018;PC;Percentage;0;Units;55.7
BRA;Brazil;PEN17B;Employment rate of older workers, 60-64;2018;2018;PC;Percentage;0;Units;39.8
BRA;Brazil;PEN17C;Employment rate of older workers, 65-69;2018;2018;PC;Percentage;0;Units;25.4
BRA;Brazil;PEN20A;Expected years in retirement, men;2018;2018;YR;Years;0;Units;15.7
BRA;Brazil;PEN20B;Expected years in retirement, women;2018;2018;YR;Years;0;Units;21.3
BRA;Brazil;PEN23A;Average worker earnings, national currency;2018;2018;;;0;Units;26928.8
BRA;Brazil;PEN23B;Average worker earnings, USD market exchange rate;2018;2018;USD;US Dollar;0;Units;7370
BGR;Bulgaria;PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;64.1
